dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,c14_correction,calib_used,date_used,u238_content,u238_uncertainty,th232_content,th232_uncertainty,th230_content,th230_uncertainty,th230_th232_ratio,th230_th232_ratio_uncertainty,th230_u238_activity,th230_u238_activity_uncertainty,u234_u238_activity,u234_u238_activity_uncertainty,ini_230th_232th_ratio,ini_230th_232th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_bchron,date_used_bacon,date_used_oxcal,date_used_copra,date_used_stalage
9025,487,MC-ICP-MS U/Th,125,,125,calcite,,,166600,1400,1400,,,yes,224,0.3,2050,30,,,571.952065,9.254887784,1.7151,0.0063,1.7708,0.0033,0.814430125,0.407215062,Cheng et al. 2000,166500,1400,1400,,,yes,,,,yes
9026,487,MC-ICP-MS U/Th,152,,152,calcite,,,172900,1500,1500,,,yes,294.3,0.4,5760,20,,,250.4372634,1.29568429,1.6041,0.0061,1.817,0.0032,0.814430125,0.407215062,Cheng et al. 2000,172700,1500,1500,,,yes,,,,yes
9027,487,MC-ICP-MS U/Th,155,,155,calcite,,,182500,1600,1600,,,yes,311.7,0.4,3540,20,,,477.5522096,3.701955113,1.7791,0.0065,1.8288,0.0037,0.814430125,0.407215062,Cheng et al. 2000,182400,1600,1600,,,yes,,,,yes
9028,487,MC-ICP-MS U/Th,160,,160,calcite,,,184900,1900,1900,,,yes,385.8,0.7,2900,30,,,732.9871125,9.254887784,1.8063,0.008,1.8118,0.004,0.814430125,0.407215062,Cheng et al. 2000,184800,1900,1900,,,yes,,,,yes
9029,487,MC-ICP-MS U/Th,259,,259,calcite,,,191900,1800,1800,,,yes,254.8,0.5,2080,30,,,634.885302,9.254887784,1.6968,0.0061,1.8121,0.0041,0.814430125,0.407215062,Cheng et al. 2000,191800,1800,1800,,,yes,,,,yes
9030,487,MC-ICP-MS U/Th,264,,264,calcite,,,203700,8000,8000,,,yes,252,2,630,80,,,2220,370,1.7889,0.0189,2.0479,0.0026,0.814430125,0.407215062,Cheng et al. 2000,203700,8000,8000,,,yes,,,,yes
9031,487,MC-ICP-MS U/Th,336,,336,calcite,,,209500,2200,2200,,,yes,362.5,0.6,6830,40,,,281.3485886,1.850977557,1.7332,0.0067,2.0964,0.0049,0.814430125,0.407215062,Cheng et al. 2000,209300,2200,2200,,,yes,,,,yes
9032,488,MC-ICP-MS U/Th,17,,17,calcite,,,78100,900,900,,,yes,394,2,450,60,,,2780,370,1.015,0.0067,2.1202,0.0024,0.814430125,0.407215062,Cheng et al. 2000,78000,900,900,yes,,yes,,,yes,
9033,488,MC-ICP-MS U/Th,48,,48,calcite,,,79200,500,500,,,yes,639,1,230,20,,,8330,740,0.9849,0.004,1.9851,0.0042,0.814430125,0.407215062,Cheng et al. 2000,79100,500,500,yes,,yes,,,yes,
9034,488,MC-ICP-MS U/Th,92,,92,calcite,,,82900,500,500,,,yes,472,1,110,20,,,14100,1850,1.0251,0.004,1.9729,0.0043,0.814430125,0.407215062,Cheng et al. 2000,82900,500,500,yes,,yes,,,yes,
9035,488,MC-ICP-MS U/Th,155,,155,calcite,,,87000,600,600,,,yes,401,1,1000,20,,,1388.233168,37.01955113,1.139,0.005,2.0649,0.005,0.814430125,0.407215062,Cheng et al. 2000,87000,600,600,yes,,yes,,,yes,
9036,488,MC-ICP-MS U/Th,168,,168,calcite,,,90500,600,600,,,yes,363.2,0.5,1010,20,,,1351.213616,37.01955113,1.2218,0.0053,1.8296,0.0032,0.814430125,0.407215062,Cheng et al. 2000,90500,600,600,yes,,yes,,,yes,
9037,489,MC-ICP-MS U/Th,1,,1,calcite,,,127100,900,900,,,yes,626,1,3720,30,,,679.3087633,5.55293267,1.3192,0.0052,1.8477,0.0028,0.814430125,0.407215062,Cheng et al. 2000,127000,900,900,yes,yes,yes,yes,,yes,yes
9038,489,MC-ICP-MS U/Th,295,,295,calcite,,,129000,1200,1200,,,yes,883,2,360,50,,,10000,1480,1.3162,0.0064,1.8279,0.0031,0.814430125,0.407215062,Cheng et al. 2000,129000,1200,1200,yes,yes,yes,yes,,yes,yes
9039,489,MC-ICP-MS U/Th,348,,348,calcite,,,129500,1200,1200,,,yes,1004,2,160,40,,,25900,7400,1.3161,0.0066,1.9111,0.003,0.814430125,0.407215062,Cheng et al. 2000,129500,1200,1200,yes,yes,yes,yes,,yes,yes
9040,489,MC-ICP-MS U/Th,389,,389,calcite,,,129600,900,900,,,yes,833,1,150,20,,,24100,3700,1.3301,0.0049,1.7682,0.0032,0.814430125,0.407215062,Cheng et al. 2000,129600,900,900,yes,yes,yes,yes,,yes,yes
9041,489,MC-ICP-MS U/Th,420,,420,calcite,,,130300,1000,1000,,,yes,918,2,480,30,,,7770,555,1.3164,0.0058,1.9339,0.0034,0.814430125,0.407215062,Cheng et al. 2000,130300,1000,1000,yes,yes,yes,yes,,yes,yes
9042,489,MC-ICP-MS U/Th,469,,469,calcite,,,132600,800,800,,,yes,893,1,3220,10,,,1129.09631,5.55293267,1.3219,0.0042,1.7987,0.0026,0.814430125,0.407215062,Cheng et al. 2000,132500,800,800,yes,yes,yes,yes,,yes,yes
9043,490,MC-ICP-MS U/Th,1,,1,calcite,,,410,20,20,,,yes,758,2,540,30,,,35.16857358,1.850977557,0.0084,0.0004,2.0972,0.0042,0.814430125,0.407215062,Cheng et al. 2000,400,20,20,,,,,,,
9044,490,MC-ICP-MS U/Th,126,,126,calcite,,,2730,50,50,,,yes,721,2,3500,60,,,31.09642295,0.740391023,0.0494,0.0008,2.0126,0.0023,0.814430125,0.407215062,Cheng et al. 2000,2660,60,60,,,,,,,
9045,490,MC-ICP-MS U/Th,144,,144,calcite,,,3040,40,40,,,yes,774,2,530,40,,,240.6270824,18.50977557,0.0548,0.0008,1.9609,0.0037,0.814430125,0.407215062,Cheng et al. 2000,3030,40,40,,,,,,,
9046,490,MC-ICP-MS U/Th,162,,162,calcite,,,3390,70,70,,,yes,726,3,130,60,,,1110,555,0.0607,0.0012,1.9159,0.0039,0.814430125,0.407215062,Cheng et al. 2000,3390,70,70,,,,,,,
9047,490,MC-ICP-MS U/Th,265,,265,calcite,,,5340,30,30,,,yes,762,1,860,10,,,255.4349028,3.701955113,0.0948,0.0005,1.8401,0.0041,0.814430125,0.407215062,Cheng et al. 2000,5320,30,30,,,,,,,
9048,491,MC-ICP-MS U/Th,30,,30,calcite,,,103100,1000,1000,,,yes,640,2,770,20,,,2869.015213,92.54887784,1.146,0.007,1.9661,0.0034,0.814430125,0.407215062,Cheng et al. 2000,103100,1000,1000,yes,yes,yes,,,yes,yes
9049,491,MC-ICP-MS U/Th,130,,130,calcite,,,103700,500,500,,,yes,674,1,530,10,,,4608.934116,111.0586534,1.182,0.0034,2.0587,0.0031,0.814430125,0.407215062,Cheng et al. 2000,103600,500,500,yes,yes,yes,,,yes,yes
9050,491,MC-ICP-MS U/Th,160,,160,calcite,,,105500,600,600,,,yes,605,1,620,10,,,3609.406236,74.03910227,1.2036,0.0035,1.9743,0.0058,0.814430125,0.407215062,Cheng et al. 2000,105400,600,600,yes,yes,yes,,,yes,yes
9051,491,MC-ICP-MS U/Th,310,,310,calcite,,,107000,600,600,,,yes,677,1,590,10,,,4260,111.0586534,1.2027,0.0033,1.9647,0.0042,0.814430125,0.407215062,Cheng et al. 2000,107000,600,600,yes,yes,yes,,,yes,yes
9052,491,MC-ICP-MS U/Th,410,,410,calcite,,,109400,600,600,,,yes,620,1,120,10,,,20400,1850,1.2203,0.0028,1.2482,0.0023,0.814430125,0.407215062,Cheng et al. 2000,109400,600,600,yes,yes,yes,,,yes,yes
9053,492,MC-ICP-MS U/Th,110,,110,calcite,,,108100,600,600,,,yes,468,1,350,10,,,5740,185,1.4171,0.0045,1.2333,0.0024,0.814430125,0.407215062,Cheng et al. 2000,108100,600,600,yes,,yes,,,yes,yes
9054,492,MC-ICP-MS U/Th,150,,150,calcite,,,111400,500,500,,,yes,326.7,0.4,500,10,,,2780,74.03910227,1.3831,0.0031,1.2532,0.0016,0.814430125,0.407215062,Cheng et al. 2000,114400,4500,4500,yes,,yes,,,yes,yes
9055,492,MC-ICP-MS U/Th,290,,290,calcite,,,116800,700,700,,,yes,385.9,0.8,940,20,,,1739.918903,18.50977557,1.3836,0.0042,2.1531,0.0068,0.814430125,0.407215062,Cheng et al. 2000,116800,700,700,yes,,yes,,,yes,yes
9056,492,MC-ICP-MS U/Th,345,,345,calcite,,,121900,700,700,,,yes,469,1,1260,20,,,1573.330923,18.50977557,1.3853,0.0039,2.3476,0.0048,0.814430125,0.407215062,Cheng et al. 2000,121900,700,700,yes,,yes,,,yes,yes
9057,492,MC-ICP-MS U/Th,625,,625,calcite,,,127800,800,800,,,yes,598,1,80,20,,,31500,7400,1.364,0.0039,2.067,0.0038,0.814430125,0.407215062,Cheng et al. 2000,127800,800,800,yes,,yes,,,yes,yes
9058,492,MC-ICP-MS U/Th,695,,695,calcite,,,129500,700,700,,,yes,607,1,320,20,,,8510,370,1.4765,0.004,2.4345,0.0124,0.814430125,0.407215062,Cheng et al. 2000,129500,700,700,yes,,yes,,,yes,yes
9059,492,MC-ICP-MS U/Th,805,,805,calcite,,,130700,700,700,,,yes,438,1,600,20,,,3498.347582,74.03910227,1.5604,0.0045,2.0937,0.005,0.814430125,0.407215062,Cheng et al. 2000,130700,700,700,yes,,yes,,,yes,yes
9060,492,MC-ICP-MS U/Th,855,,855,calcite,,,134000,900,900,,,yes,566.8,0.6,530,10,,,4905.090525,92.54887784,1.5129,0.0032,2.0597,0.0027,0.814430125,0.407215062,Cheng et al. 2000,134000,900,900,yes,,yes,,,yes,yes
9061,492,MC-ICP-MS U/Th,925,,925,calcite,,,138200,900,900,,,yes,498,1,1030,20,,,2276.702395,37.01955113,1.532,0.0047,2.0474,0.0026,0.814430125,0.407215062,Cheng et al. 2000,138200,900,900,yes,,yes,,,yes,yes
9062,493,MC-ICP-MS U/Th,5,,5,calcite,,,133800,700,700,,,yes,500.7,0.8,2810,30,,,857.0026088,9.254887784,1.5743,0.0041,2.0109,0.0032,0.814430125,0.407215062,Cheng et al. 2000,133700,700,700,yes,,yes,yes,,yes,yes
9063,493,MC-ICP-MS U/Th,30,,30,calcite,,,134800,1200,1200,,,yes,342.8,0.9,930,4,,,1819.510938,11.10586534,1.6199,0.0071,2.0506,0.0049,0.814430125,0.407215062,Cheng et al. 2000,134800,1200,1200,yes,,yes,yes,,yes,yes
9064,493,MC-ICP-MS U/Th,70,,70,calcite,,,137500,600,600,,,yes,445.5,0.6,990,10,,,2295.21217,37.01955113,1.6601,0.0039,1.9232,0.0071,0.814430125,0.407215062,Cheng et al. 2000,137500,600,600,yes,,yes,yes,,yes,yes
9065,493,MC-ICP-MS U/Th,100,,100,calcite,,,139500,1200,1200,,,yes,454,1,560,4,,,3700,3700,1.5577,0.0065,2.049,0.0059,0.814430125,0.407215062,Cheng et al. 2000,139500,1200,1200,yes,,yes,yes,,yes,yes
9066,493,MC-ICP-MS U/Th,150,,150,calcite,,,144100,1300,1300,,,yes,321.8,0.8,650,4,,,2398.866914,16.65879801,1.5754,0.0065,1.9737,0.0043,0.814430125,0.407215062,Cheng et al. 2000,144100,1300,1300,yes,,yes,yes,,yes,yes
9067,493,MC-ICP-MS U/Th,165,,165,calcite,,,148100,1600,1600,,,yes,247.9,0.6,4020,10,,,316.3320644,1.665879801,1.6803,0.0085,2.0183,0.0024,0.814430125,0.407215062,Cheng et al. 2000,147900,1600,1600,yes,,yes,yes,,yes,yes
9068,493,MC-ICP-MS U/Th,205,,205,calcite,,,158100,1400,1400,,,yes,417.6,0.9,310,3,,,6237.794366,55.5293267,1.5242,0.006,1.9607,0.0038,0.814430125,0.407215062,Cheng et al. 2000,158100,1400,1400,yes,,yes,yes,,yes,yes
9069,493,MC-ICP-MS U/Th,220,,220,calcite,,,160100,900,900,,,yes,426.7,0.6,600,10,,,3368.779153,74.03910227,1.5519,0.0037,2.0171,0.0023,0.814430125,0.407215062,Cheng et al. 2000,160000,900,900,yes,,yes,yes,,yes,yes
9070,493,MC-ICP-MS U/Th,250,,250,calcite,,,163900,1100,1100,,,yes,492,0.9,650,10,,,3572.386685,55.5293267,1.5522,0.004,1.9676,0.0027,0.814430125,0.407215062,Cheng et al. 2000,163900,1000,1000,yes,,yes,yes,,yes,yes
9071,493,MC-ICP-MS U/Th,290,,290,calcite,,,167900,1100,1100,,,yes,427.7,0.7,340,10,,,6290,185,1.6495,0.0046,1.9336,0.0045,0.814430125,0.407215062,Cheng et al. 2000,167900,1100,1100,yes,,yes,yes,,yes,yes
9072,493,MC-ICP-MS U/Th,410,,410,calcite,,,176200,1300,1300,,,yes,631,1,260,10,,,11700,370,1.5493,0.0044,1.9553,0.0072,0.814430125,0.407215062,Cheng et al. 2000,176200,1300,1300,yes,,yes,yes,,yes,yes
9073,493,MC-ICP-MS U/Th,440,,440,calcite,,,180200,1300,1300,,,yes,412.4,0.8,410,10,,,5370,148.0782045,1.7289,0.0046,1.8932,0.0086,0.814430125,0.407215062,Cheng et al. 2000,180200,1300,1300,yes,,yes,yes,,yes,yes
9074,493,MC-ICP-MS U/Th,570,,570,calcite,,,188100,1300,1300,,,yes,379.2,0.5,360,10,,,5219.75671,148.0782045,1.6268,0.0043,1.8227,0.0022,0.814430125,0.407215062,Cheng et al. 2000,188000,1300,1300,yes,,yes,yes,,yes,yes
9075,494,MC-ICP-MS U/Th,15,,15,calcite,,,123500,1000,1000,,,yes,250.1,0.4,4700,30,,,141.7848808,1.110586534,0.8719,0.0036,1.8348,0.0024,0.814430125,0.407215062,Cheng et al. 2000,123100,1000,1000,yes,yes,yes,yes,,yes,yes
9076,494,MC-ICP-MS U/Th,42,,42,calcite,,,124200,900,900,,,yes,232.3,0.4,680,30,,,906.9790028,37.01955113,0.8632,0.0031,1.9623,0.0029,0.814430125,0.407215062,Cheng et al. 2000,124100,900,900,yes,yes,yes,yes,,yes,yes
9077,494,MC-ICP-MS U/Th,135,,135,calcite,,,126000,700,700,,,yes,337,1,1020,10,,,897.724115,9.254887784,0.8858,0.0025,2.0431,0.0025,0.814430125,0.407215062,Cheng et al. 2000,125900,700,700,yes,yes,yes,yes,,yes,yes
9211,312,Event; actively forming,0,,,,,,,,,,,yes,,,,,,,,,,,,,,,,-50,0,0,yes,,yes,yes,,yes,
9221,55,Event; hiatus,1061.68,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,yes,yes,yes,yes,yes
9224,115,Event; hiatus,1935.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,yes,yes
9225,298,Event; hiatus,219.5,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,yes,,,yes,yes
10392,583,MC-ICP-MS U/Th,67,,,calcite,,,82925,389,389,,,yes,,,,,,,,,,,,,,,Cheng et al. 2013,81836,691,691,yes,,,,,yes,yes
10393,583,MC-ICP-MS U/Th,41,,,calcite,,,77026,463,463,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,76214,653,653,yes,,,,,yes,yes
10394,583,MC-ICP-MS U/Th,21,,,calcite,,,74905,567,567,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,74536,615,615,yes,,,,,yes,yes
10395,583,MC-ICP-MS U/Th,9,,,calcite,,,74392,1135,1135,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,74084,1149,1149,yes,,,,,yes,yes
10396,583,Event; hiatus,61,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,yes,yes
10397,584,MC-ICP-MS U/Th,266,,,calcite,,,223637,3252,3252,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,219220,3829,3829,yes,,yes,,,yes,yes
10398,584,MC-ICP-MS U/Th,236,,,calcite,,,217460,1752,1752,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,216719,1780,1780,yes,,yes,,,yes,yes
10399,584,MC-ICP-MS U/Th,218,,,calcite,,,214835,1052,1052,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,213011,1379,1379,yes,,yes,,,yes,yes
10400,584,MC-ICP-MS U/Th,207,,,calcite,,,215891,1580,1580,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,211971,2478,2478,yes,,yes,,,yes,yes
10401,584,MC-ICP-MS U/Th,194,,,calcite,,,210002,1175,1175,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,208236,1456,1456,yes,,yes,,,yes,yes
10402,584,MC-ICP-MS U/Th,184,,,calcite,,,204768,1460,1460,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,201770,2063,2063,yes,,yes,,,yes,yes
10403,584,MC-ICP-MS U/Th,154,,,calcite,,,198297,930,930,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,196990,1128,1128,yes,,yes,,,yes,yes
10404,584,MC-ICP-MS U/Th,86,,,calcite,,,197507,994,994,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,195798,1298,1298,yes,,yes,,,yes,yes
10405,584,MC-ICP-MS U/Th,54,,,calcite,,,189936,2538,2538,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,189182,2549,2549,yes,,yes,,,yes,yes
10406,585,MC-ICP-MS U/Th,88,,,calcite,,,146174,1146,1146,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,145802,1157.6,1157.6,yes,yes,yes,,,yes,yes
10407,585,MC-ICP-MS U/Th,79,,,calcite,,,144037,695,695,,,yes,,,,,,,,,,,,,,,Cheng et al. 2013,143171.2,814.4,814.4,yes,yes,yes,,,yes,yes
10408,585,MC-ICP-MS U/Th,66,,,calcite,,,139735,1279,1279,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,138802.8,1350.4,1350.4,yes,yes,yes,,,yes,yes
10409,585,MC-ICP-MS U/Th,44,,,calcite,,,129620,608,608,,,yes,,,,,,,,,,,,,,,Cheng et al. 2013,127800,1087.2,1087.2,yes,yes,yes,,,yes,yes
10410,585,MC-ICP-MS U/Th,2,,,calcite,,,107150,843,843,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,105441,2494.6,2494.6,yes,yes,yes,,,yes,yes
10411,586,MC-ICP-MS U/Th,173,,,calcite,,,126291,1253,1253,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,118714,3908,3908,yes,yes,yes,,,yes,yes
10412,586,MC-ICP-MS U/Th,160,,,calcite,,,118672,1277,1277,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,109828,4469,4469,yes,yes,yes,,,yes,yes
10413,586,MC-ICP-MS U/Th,30,,,calcite,,,107202,1088,1088,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,96920,5126,5126,yes,yes,yes,,,yes,yes
10414,586,MC-ICP-MS U/Th,23,,,calcite,,,59726,345,345,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,59608,350,350,yes,yes,yes,,,yes,yes
10415,586,MC-ICP-MS U/Th,12,,,calcite,,,57908,296,296,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,57115,310,310,yes,yes,yes,,,yes,yes
10416,586,MC-ICP-MS U/Th,2,,,calcite,,,54959,284,284,,,yes,,,,,,,,,,,,,,,Cheng et al. 2000,53887,604,604,yes,yes,yes,,,yes,yes
10417,586,Event; hiatus,29,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,yes
10418,587,MC-ICP-MS U/Th,1623,,,calcite,,,86532,342,342,,,yes,,,,,,,,,0.631,0.0015,1.175,0.0015,,,Cheng et al. 2000,86452,350,350,yes,,yes,,,yes,yes
10419,587,MC-ICP-MS U/Th,1593,,,calcite,,,84748,318,318,,,yes,,,,,,,,,0.618,0.0014,1.1653,0.0014,,,Cheng et al. 2000,84699,324,324,yes,,yes,,,yes,yes
10420,587,MC-ICP-MS U/Th,1574,,,calcite,,,84848,360,360,,,yes,,,,,,,,,0.615,0.0016,1.1566,0.0016,,,Cheng et al. 2000,83954,596,596,yes,,yes,,,yes,yes
10421,587,MC-ICP-MS U/Th,1478,,,calcite,,,82068,428,428,,,yes,,,,,,,,,0.645,0.0021,1.2492,0.0018,,,Cheng et al. 2000,82116,428,428,yes,,yes,,,yes,yes
10422,587,MC-ICP-MS U/Th,1464,,,calcite,,,81475,214,214,,,yes,,,,,,,,,0.641,0.0009,1.2468,0.0015,,,Cheng et al. 2000,81746,402,402,yes,,yes,,,yes,yes
10423,587,MC-ICP-MS U/Th,1442,,,calcite,,,81442,396,396,,,yes,,,,,,,,,0.634,0.0019,1.1854,0.0014,,,Cheng et al. 2000,81467,396,396,yes,,yes,,,yes,yes
