sample_id,d18o_measurement,d18o_precision
326510,-7.839,0.06
326511,-7.788,0.06
326512,-7.693,0.06
326513,-7.431,0.06
326514,-7.157,0.06
326515,-6.959,0.06
326516,-7.069,0.06
326517,-6.995,0.06
326518,-6.861,0.06
326519,-6.902,0.06
326520,-6.757,0.06
326521,-6.604,0.06
326522,-6.727,0.06
326523,-6.507,0.06
326524,-6.522,0.06
326525,-6.139,0.06
326526,-6.311,0.06
326527,-6.181,0.06
326528,-5.999,0.06
326529,-6.049,0.06
326530,-6.055,0.06
326531,-5.936,0.06
326532,-6.018,0.06
326533,-6.003,0.06
326534,-5.833,0.06
326535,-6.094,0.06
326536,-6.034,0.06
326537,-6.028,0.06
326538,-6.152,0.06
326539,-5.899,0.06
326540,-5.986,0.06
326541,-5.928,0.06
326542,-5.915,0.06
326543,-5.94,0.06
326544,-5.792,0.06
326545,-5.668,0.06
326546,-5.696,0.06
326547,-5.688,0.06
326548,-5.679,0.06
326549,-5.909,0.06
326550,-5.769,0.06
326551,-5.856,0.06
326552,-5.679,0.06
326553,-5.807,0.06
326554,-5.897,0.06
326555,-5.871,0.06
326556,-5.821,0.06
326557,-5.912,0.06
326558,-6.186,0.06
326559,-6.131,0.06
326560,-6.17,0.06
326561,-6.192,0.06
326562,-6.067,0.06
326563,-6.28,0.06
326564,-6.285,0.06
326565,-6.303,0.06
326566,-6.471,0.06
326567,-6.137,0.06
326568,-6.483,0.06
326569,-6.25,0.06
326570,-6.537,0.06
326571,-6.692,0.06
326572,-6.68,0.06
326573,-6.717,0.06
326574,-6.676,0.06
326575,-6.188,0.06
326576,-6.089,0.06
326577,-5.857,0.06
326578,-5.959,0.06
326579,-6.123,0.06
326580,-6.208,0.06
326581,-6.066,0.06
326582,-6.06,0.06
326583,-6.182,0.06
326584,-6.405,0.06
326585,-6.221,0.06
326586,-6.311,0.06
326587,-6.285,0.06
326588,-6.22,0.06
326589,-6.279,0.06
326590,-6.601,0.06
326591,-6.718,0.06
326592,-6.987,0.06
326593,-7.218,0.06
326594,-7.225,0.06
326595,-7.175,0.06
326596,-8.044,0.06
326597,-7.707,0.06
326598,-7.867,0.06
326599,-7.874,0.06
326600,-7.939,0.06
326601,-7.853,0.06
326602,-7.669,0.06
326603,-7.924,0.06
326604,-7.809,0.06
326605,-7.627,0.06
326606,-7.613,0.06
326607,-7.706,0.06
326608,-7.78,0.06
326609,-7.609,0.06
326610,-7.711,0.06
326611,-7.557,0.06
326612,-7.737,0.06
326613,-7.574,0.06
326614,-7.763,0.06
326615,-7.548,0.06
326616,-7.615,0.06
326617,-7.29,0.06
326618,-7.333,0.06
326619,-7.656,0.06
326620,-7.516,0.06
326621,-7.397,0.06
326622,-7.37,0.06
326623,-7.428,0.06
326624,-7.424,0.06
326625,-7.173,0.06
326626,-7.143,0.06
326627,-7.484,0.06
326628,-7.454,0.06
326629,-7.362,0.06
326630,-6.995,0.06
326631,-6.94,0.06
326632,-6.604,0.06
326633,-6.668,0.06
326634,-7.038,0.06
326635,-6.94,0.06
326636,-7.238,0.06
326637,-7.26,0.06
326638,-7.632,0.06
326639,-7.749,0.06
326640,-8.127,0.06
326641,-7.995,0.06
326642,-7.922,0.06
326643,-8.049,0.06
326644,-8.136,0.06
326645,-7.995,0.06
326646,-8.139,0.06
326647,-8.212,0.06
326648,-8.143,0.06
326649,-8.101,0.06
326650,-8.181,0.06
326651,-7.859,0.06
326652,-8.052,0.06
326653,-8.277,0.06
326654,-8.296,0.06
326655,-8.073,0.06
326656,-8.043,0.06
326657,-7.897,0.06
326658,-7.941,0.06
326659,-8.435,0.06
326660,-8.203,0.06
326661,-8.281,0.06
326662,-8.325,0.06
326663,-8.153,0.06
326664,-8.511,0.06
326665,-8.137,0.06
326666,-8.306,0.06
326667,-8.36,0.06
326668,-8.495,0.06
326669,-8.245,0.06
326670,-8.407,0.06
326671,-8.393,0.06
326672,-8.371,0.06
326673,-8.411,0.06
326674,-8.559,0.06
326675,-8.509,0.06
326676,-8.546,0.06
326677,-8.803,0.06
326678,-8.774,0.06
326679,-8.622,0.06
326680,-8.763,0.06
326681,-8.746,0.06
326682,-8.824,0.06
326683,-8.45,0.06
326684,-8.254,0.06
326685,-8.641,0.06
326686,-8.662,0.06
326687,-8.966,0.06
326688,-9.125,0.06
326689,-9.286,0.06
326690,-9.263,0.06
326691,-9.213,0.06
326692,-9.175,0.06
326693,-8.993,0.06
326694,-8.758,0.06
326695,-8.91,0.06
326696,-9.085,0.06
326697,-9.132,0.06
326698,-9.215,0.06
326699,-9.116,0.06
326700,-9.151,0.06
326701,-9.276,0.06
326702,-9.147,0.06
326703,-9.503,0.06
326704,-9.088,0.06
326705,-9.306,0.06
326706,-9.144,0.06
326707,-9.159,0.06
326708,-9.058,0.06
326709,-9.074,0.06
326710,-9.12,0.06
326711,-9.396,0.06
326712,-9.41,0.06
326713,-9.529,0.06
326714,-9.342,0.06
326715,-9.379,0.06
326716,-8.603,0.06
326717,-8.608,0.06
326718,-8.985,0.06
326719,-9.153,0.06
326720,-9.542,0.06
326721,-9.35,0.06
326722,-9.216,0.06
326723,-9.421,0.06
326724,-9.405,0.06
326725,-9.468,0.06
326726,-9.355,0.06
326727,-9.491,0.06
326728,-9.614,0.06
326729,-9.527,0.06
326730,-9.694,0.06
326731,-9.821,0.06
326732,-9.752,0.06
326733,-9.932,0.06
326734,-9.73,0.06
326735,-9.725,0.06
326736,-9.585,0.06
326737,-9.573,0.06
326738,-9.36,0.06
326739,-9.453,0.06
326740,-9.261,0.06
326741,-9.593,0.06
326742,-9.355,0.06
326743,-9.382,0.06
326744,-9.499,0.06
326745,-9.5,0.06
326746,-9.51,0.06
326747,-9.666,0.06
326748,-9.589,0.06
326749,-9.539,0.06
326750,-9.566,0.06
326751,-9.63,0.06
326752,-9.612,0.06
326753,-9.678,0.06
326754,-9.559,0.06
326755,-9.806,0.06
326756,-9.736,0.06
326757,-9.815,0.06
326758,-9.781,0.06
326759,-10.101,0.06
326760,-9.845,0.06
326761,-10.134,0.06
326762,-10.115,0.06
326763,-10.272,0.06
326764,-10.431,0.06
326765,-10.778,0.06
326766,-10.554,0.06
326767,-10.075,0.06
326768,-9.933,0.06
326769,-9.64,0.06
326770,-9.551,0.06
326771,-9.786,0.06
326772,-9.624,0.06
326773,-9.674,0.06
326774,-9.544,0.06
326775,-9.556,0.06
326776,-9.455,0.06
326777,-9.746,0.06
326778,-9.803,0.06
326779,-9.952,0.06
326780,-9.289,0.06
326781,-10.212,0.06
326782,-9.648,0.06
326783,-10.151,0.06
326784,-9.948,0.06
326785,-9.646,0.06
326786,-9.882,0.06
326787,-9.338,0.06
326788,-8.923,0.06
326789,-9.055,0.06
326790,-8.623,0.06
326791,-9.03,0.06
326792,-8.752,0.06
326793,-9.227,0.06
326794,-8.694,0.06
326795,-9.2,0.06
326796,-8.73,0.06
326797,-9.536,0.06
326798,-9.197,0.06
326799,-9.334,0.06
326800,-9.183,0.06
326801,-9.478,0.06
326802,-8.942,0.06
326803,-9.137,0.06
326804,-9.023,0.06
326805,-9.132,0.06
326806,-8.865,0.06
326807,-9.126,0.06
326808,-8.737,0.06
326809,-9.202,0.06
326810,-8.918,0.06
326811,-9,0.06
326812,-9.13,0.06
326813,-9.323,0.06
326814,-9.236,0.06
326815,-9.371,0.06
326816,-9.879,0.06
326817,-9.76,0.06
326818,-9.166,0.06
326819,-9.645,0.06
326820,-8.704,0.06
326821,-9.395,0.06
326822,-8.415,0.06
326823,-9.401,0.06
326824,-8.763,0.06
326825,-9.041,0.06
326826,-8.82,0.06
326827,-9.2,0.06
326828,-8.983,0.06
326829,-8.899,0.06
326830,-8.809,0.06
326831,-9.122,0.06
326832,-8.677,0.06
326833,-8.792,0.06
326834,-8.807,0.06
326835,-8.845,0.06
326836,-8.865,0.06
326837,-9.049,0.06
326838,-8.665,0.06
326839,-9,0.06
326840,-8.821,0.06
326841,-8.926,0.06
326842,-8.734,0.06
326843,-8.87,0.06
326844,-8.741,0.06
326845,-8.94,0.06
326846,-8.737,0.06
326847,-8.934,0.06
326848,-8.613,0.06
326849,-8.678,0.06
326850,-8.781,0.06
326851,-8.702,0.06
326852,-8.957,0.06
326853,-8.874,0.06
326854,-9.078,0.06
326855,-9.106,0.06
326856,-8.942,0.06
326857,-8.963,0.06
326858,-8.717,0.06
326859,-8.74,0.06
326860,-8.878,0.06
326861,-8.823,0.06
326862,-8.712,0.06
326863,-8.894,0.06
326864,-9.037,0.06
326865,-8.944,0.06
326866,-9.15,0.06
326867,-9.071,0.06
326868,-9.165,0.06
326869,-9.234,0.06
326870,-9.316,0.06
326871,-9.333,0.06
326872,-9.184,0.06
326873,-9.186,0.06
326874,-8.614,0.06
326875,-8.814,0.06
326876,-8.862,0.06
326877,-8.514,0.06
326878,-8.774,0.06
326879,-8.351,0.06
326880,-8.813,0.06
326881,-8.918,0.06
326882,-8.353,0.06
326883,-8.329,0.06
326884,-8.052,0.06
326885,-7.936,0.06
326886,-8.185,0.06
326887,-7.969,0.06
326888,-8.692,0.06
326889,-7.917,0.06
326890,-8.702,0.06
326891,-8.621,0.06
326892,-8.956,0.06
326893,-9.01,0.06
326894,-8.849,0.06
326895,-9.02,0.06
326896,-9.025,0.06
326897,-9.131,0.06
326898,-8.858,0.06
326899,-8.998,0.06
326900,-8.945,0.06
326901,-9.075,0.06
326902,-9.011,0.06
326903,-8.944,0.06
326904,-8.815,0.06
326905,-8.709,0.06
326906,-7.547,0.06
326907,-7.602,0.06
326908,-6.183,0.06
326909,-6.089,0.06
326910,-6.318,0.06
326911,-6.507,0.06
326912,-6.507,0.06
326913,-6.678,0.06
326914,-6.461,0.06
326915,-6.764,0.06
326916,-8.088,0.06
326917,-8.677,0.06
326918,-8.538,0.06
326919,-8.495,0.06
326920,-8.522,0.06
326921,-8.346,0.06
326922,-8.455,0.06
326923,-8.077,0.06
326924,-8.273,0.06
326925,-7.613,0.06
326926,-7.91,0.06
326927,-7.035,0.06
326928,-6.792,0.06
326929,-6.469,0.06
326930,-6.888,0.06
326931,-8.074,0.06
326932,-8.266,0.06
326933,-9.113,0.06
326934,-9.221,0.06
326935,-9.623,0.06
326936,-10.057,0.06
326937,-9.909,0.06
326938,-10.204,0.06
326939,-10.182,0.06
326940,-10.208,0.06
326941,-10.29,0.06
326942,-10.334,0.06
326943,-9.549,0.06
326944,-10.343,0.06
326945,-10.032,0.06
326946,-10.506,0.06
326947,-10.984,0.06
326948,-11.024,0.06
326949,-10.894,0.06
326950,-10.842,0.06
326951,-11.108,0.06
326952,-11.015,0.06
326953,-11.156,0.06
326954,-11.111,0.06
326955,-11.108,0.06
326956,-11.068,0.06
326957,-11.236,0.06
326958,-10.984,0.06
326959,-10.989,0.06
326960,-10.668,0.06
326961,-11.031,0.06
326962,-10.72,0.06
326963,-10.672,0.06
326964,-10.514,0.06
326965,-10.589,0.06
326966,-10.624,0.06
326967,-10.498,0.06
326968,-10.319,0.06
326969,-10.588,0.06
326970,-10.511,0.06
326971,-10.396,0.06
326972,-10.257,0.06
326973,-10.353,0.06
326974,-10.184,0.06
326975,-10.092,0.06
326976,-10.335,0.06
326977,-9.64,0.06
326978,-9.935,0.06
326979,-9.582,0.06
326980,-9.517,0.06
326981,-9.622,0.06
326982,-9.562,0.06
326983,-9.706,0.06
326984,-9.671,0.06
326985,-10.352,0.06
326986,-10.151,0.06
326987,-10.462,0.06
326988,-10.488,0.06
326989,-10.116,0.06
326990,-10.508,0.06
326991,-10.241,0.06
326992,-10.275,0.06
326993,-10.48,0.06
326994,-10.01,0.06
326995,-10.977,0.06
326996,-10.401,0.06
326997,-11.403,0.06
326998,-10.63,0.06
326999,-11.478,0.06
327000,-10.889,0.06
327001,-11.301,0.06
327002,-11.03,0.06
327003,-11.564,0.06
327004,-11.214,0.06
327005,-11.577,0.06
327006,-11.307,0.06
327007,-11.518,0.06
327008,-11.255,0.06
327009,-11.551,0.06
327010,-11.468,0.06
327011,-11.573,0.06
327012,-11.323,0.06
327013,-11.458,0.06
327014,-11.45,0.06
327015,-11.164,0.06
327016,-11.386,0.06
327017,-10.847,0.06
327018,-11.571,0.06
327019,-10.596,0.06
327020,-11.267,0.06
327021,-10.798,0.06
327022,-10.83,0.06
327023,-10.395,0.06
327024,-10.736,0.06
327025,-10.29,0.06
327026,-10.478,0.06
327027,-10.181,0.06
327028,-10.438,0.06
327029,-10.139,0.06
327030,-10.15,0.06
327031,-10.34,0.06
327032,-10.132,0.06
327033,-10.365,0.06
327034,-10.257,0.06
327035,-10.875,0.06
327036,-10.185,0.06
327037,-10.584,0.06
327038,-10.411,0.06
327039,-10.666,0.06
327040,-10.515,0.06
327041,-10.89,0.06
327042,-10.592,0.06
327043,-10.928,0.06
327044,-10.815,0.06
327045,-11.12,0.06
327046,-10.784,0.06
327047,-11.035,0.06
327048,-11.067,0.06
327049,-11.135,0.06
327050,-11.202,0.06
327051,-11.345,0.06
327052,-11.27,0.06
327053,-10.909,0.06
327054,-11.313,0.06
327055,-11.012,0.06
327056,-10.607,0.06
327057,-11.01,0.06
327058,-10.959,0.06
327059,-10.912,0.06
327060,-11.009,0.06
327061,-10.525,0.06
327062,-10.714,0.06
327063,-10.591,0.06
327064,-10.751,0.06
327065,-10.424,0.06
327066,-10.706,0.06
327067,-9.998,0.06
327068,-10.401,0.06
327069,-9.905,0.06
327070,-10.532,0.06
327071,-10.27,0.06
327072,-10.233,0.06
327073,-10.285,0.06
327074,-10.445,0.06
327075,-10.409,0.06
327076,-10.308,0.06
327077,-10.617,0.06
327078,-10.495,0.06
327079,-10.755,0.06
327080,-10.863,0.06
327081,-10.636,0.06
327082,-11.068,0.06
327083,-10.507,0.06
327084,-11.043,0.06
327085,-10.592,0.06
327086,-10.57,0.06
327087,-10.356,0.06
327088,-10.67,0.06
327089,-10.429,0.06
327090,-10.265,0.06
327091,-10.405,0.06
327092,-10.362,0.06
327093,-10.248,0.06
327094,-10.343,0.06
327095,-10.155,0.06
327096,-10.225,0.06
327097,-9.869,0.06
327098,-10.36,0.06
327099,-9.77,0.06
327100,-9.924,0.06
327101,-9.582,0.06
327102,-9.677,0.06
327103,-9.474,0.06
327104,-9.245,0.06
327105,-9.143,0.06
327106,-9.097,0.06
327107,-8.838,0.06
327108,-8.977,0.06
327109,-8.522,0.06
327110,-8.488,0.06
327111,-8.483,0.06
327112,-8.43,0.06
327113,-8.615,0.06
327114,-8.628,0.06
327115,-8.56,0.06
327116,-8.707,0.06
327117,-8.683,0.06
327118,-8.932,0.06
327119,-9.01,0.06
327120,-8.806,0.06
327121,-8.8,0.06
327122,-8.699,0.06
327123,-8.728,0.06
327124,-8.269,0.06
327125,-8.535,0.06
327126,-8.058,0.06
327127,-8.223,0.06
327128,-7.843,0.06
327129,-7.478,0.06
327130,-6.779,0.06
327131,-6.98,0.06
327132,-7.303,0.06
327133,-7.103,0.06
327134,-7.498,0.06
327135,-7.435,0.06
327136,-7.695,0.06
327137,-7.833,0.06
327138,-7.898,0.06
327139,-7.831,0.06
327140,-7.867,0.06
327141,-7.981,0.06
327142,-7.967,0.06
327143,-7.896,0.06
327144,-7.926,0.06
327145,-7.865,0.06
327146,-7.919,0.06
327147,-7.958,0.06
327148,-7.768,0.06
327149,-7.991,0.06
327150,-8.182,0.06
327151,-7.731,0.06
327152,-8.18,0.06
327153,-7.77,0.06
327154,-7.847,0.06
327155,-7.688,0.06
327156,-7.819,0.06
327157,-7.682,0.06
327158,-7.801,0.06
327159,-7.494,0.06
327160,-7.657,0.06
327161,-7.653,0.06
327162,-7.473,0.06
327163,-7.601,0.06
327164,-7.65,0.06
327165,-7.62,0.06
327166,-8.067,0.06
327167,-7.295,0.06
327168,-7.373,0.06
327169,-7.376,0.06
327170,-7.342,0.06
327171,-7.336,0.06
327172,-7.318,0.06
327173,-7.344,0.06
327174,-7.13,0.06
327175,-7.207,0.06
327176,-7.352,0.06
327177,-7.114,0.06
327178,-7.063,0.06
327179,-7.125,0.06
327180,-7.309,0.06
327181,-7.107,0.06
327182,-7.024,0.06
327183,-7.045,0.06
327184,-6.857,0.06
327185,-7.271,0.06
327186,-7.817,0.06
327187,-7.228,0.06
327188,-7.239,0.06
327189,-7.146,0.06
327190,-7.011,0.06
327191,-7.099,0.06
327192,-7.108,0.06
327193,-6.928,0.06
327194,-7.055,0.06
327195,-6.894,0.06
327196,-6.904,0.06
327197,-7.305,0.06
327198,-6.964,0.06
327199,-7.166,0.06
327200,-7.226,0.06
327201,-7.399,0.06
327202,-6.728,0.06
327203,-7.564,0.06
327204,-6.919,0.06
327205,-7.037,0.06
327206,-7.111,0.06
327207,-7.298,0.06
327208,-6.97,0.06
327209,-6.911,0.06
327210,-7.088,0.06
327211,-7.258,0.06
327212,-7.128,0.06
327213,-7.186,0.06
327214,-7.163,0.06
327215,-7.071,0.06
327216,-7.037,0.06
327217,-7.127,0.06
327218,-6.765,0.06
327219,-7.046,0.06
327220,-6.851,0.06
327221,-6.881,0.06
327222,-7.06,0.06
327223,-7.281,0.06
327224,-6.661,0.06
327225,-7.373,0.06
327226,-7.247,0.06
327227,-7.466,0.06
327228,-7.201,0.06
327229,-7.326,0.06
327230,-7.493,0.06
327231,-7.424,0.06
327232,-7.37,0.06
327233,-7.482,0.06
327234,-7.178,0.06
327235,-7.588,0.06
327236,-7.55,0.06
327237,-7.751,0.06
327238,-7.464,0.06
327239,-7.653,0.06
327240,-7.636,0.06
327241,-7.666,0.06
327242,-7.521,0.06
327243,-7.558,0.06
327244,-7.52,0.06
327245,-7.758,0.06
327246,-7.555,0.06
327247,-8.027,0.06
327248,-7.689,0.06
327249,-8.297,0.06
327250,-7.832,0.06
327251,-8.296,0.06
327252,-8.107,0.06
327253,-8.295,0.06
327254,-8.13,0.06
327255,-8.296,0.06
327256,-8.062,0.06
327257,-8.114,0.06
327258,-8.068,0.06
327259,-8.306,0.06
327260,-7.888,0.06
327261,-8.194,0.06
327262,-8.286,0.06
327263,-8.104,0.06
327264,-7.931,0.06
327265,-8.074,0.06
327266,-8.166,0.06
327267,-8.206,0.06
327268,-7.879,0.06
327269,-8.076,0.06
327270,-7.882,0.06
327271,-7.976,0.06
327272,-8.017,0.06
327273,-8.018,0.06
327274,-7.705,0.06
327275,-7.951,0.06
327276,-7.631,0.06
327277,-7.735,0.06
327278,-7.306,0.06
327279,-7.324,0.06
327280,-7.132,0.06
327281,-6.814,0.06
327282,-6.831,0.06
327283,-6.85,0.06
327284,-7.075,0.06
327285,-6.789,0.06
327286,-6.947,0.06
327287,-7.044,0.06
327288,-7.25,0.06
327289,-7.264,0.06
327290,-8.542,0.06
327291,-7.82,0.06
327292,-8.119,0.06
327293,-9.707,0.06
327294,-10.857,0.06
327295,-10.643,0.06
327296,-10.758,0.06
327297,-10.928,0.06
327298,-10.818,0.06
327299,-10.759,0.06
327300,-10.656,0.06
327301,-10.762,0.06
327302,-10.594,0.06
327303,-10.577,0.06
327304,-10.353,0.06
327305,-10.415,0.06
327306,-10.214,0.06
327307,-10.428,0.06
327308,-9.648,0.06
327309,-10,0.06
327310,-9.174,0.06
327311,-9.135,0.06
327312,-9.902,0.06
327313,-9.367,0.06
327314,-10.697,0.06
327315,-10.722,0.06
327316,-10.895,0.06
327317,-10.81,0.06
327318,-10.804,0.06
327319,-10.851,0.06
327320,-10.734,0.06
327321,-10.769,0.06
327322,-10.886,0.06
327323,-10.805,0.06
327324,-10.738,0.06
327325,-10.765,0.06
327326,-10.837,0.06
327327,-10.756,0.06
327328,-10.699,0.06
327329,-10.606,0.06
327330,-10.872,0.06
327331,-10.696,0.06
327332,-10.743,0.06
327333,-10.727,0.06
327334,-10.771,0.06
327335,-10.761,0.06
327336,-10.729,0.06
327337,-10.795,0.06
327338,-10.869,0.06
327339,-10.718,0.06
327340,-10.648,0.06
327341,-10.665,0.06
327342,-10.686,0.06
327343,-10.663,0.06
327344,-10.839,0.06
327345,-10.79,0.06
327346,-10.881,0.06
327347,-10.621,0.06
327348,-10.835,0.06
327349,-10.77,0.06
327350,-10.495,0.06
327351,-10.558,0.06
327352,-10.572,0.06
327353,-10.499,0.06
327354,-10.623,0.06
327355,-10.444,0.06
327356,-10.491,0.06
327357,-10.474,0.06
327358,-10.53,0.06
327359,-10.313,0.06
327360,-10.59,0.06
327361,-10.478,0.06
327362,-10.5,0.06
327363,-10.637,0.06
327364,-10.419,0.06
327365,-10.526,0.06
327366,-10.383,0.06
327367,-10.554,0.06
327368,-10.527,0.06
327369,-10.615,0.06
327370,-10.548,0.06
327371,-10.629,0.06
327372,-10.522,0.06
327373,-10.496,0.06
327374,-10.517,0.06
327375,-10.568,0.06
327376,-10.583,0.06
327377,-10.591,0.06
327378,-10.512,0.06
327379,-10.437,0.06
327380,-10.499,0.06
327381,-10.382,0.06
327382,-10.432,0.06
327383,-10.49,0.06
327384,-10.569,0.06
327385,-10.487,0.06
327386,-10.556,0.06
327387,-10.34,0.06
327388,-10.334,0.06
327389,-10.462,0.06
327390,-10.501,0.06
327391,-10.553,0.06
327392,-10.471,0.06
327393,-10.55,0.06
327394,-10.5,0.06
327395,-10.514,0.06
327396,-10.696,0.06
327397,-10.496,0.06
327398,-10.434,0.06
327399,-10.431,0.06
327400,-10.33,0.06
327401,-10.192,0.06
327402,-10.263,0.06
327403,-10.444,0.06
327404,-10.505,0.06
327405,-10.711,0.06
327406,-10.467,0.06
327407,-10.504,0.06
327408,-10.358,0.06
327409,-10.478,0.06
327410,-10.467,0.06
327411,-10.403,0.06
327412,-10.413,0.06
327413,-10.417,0.06
327414,-10.268,0.06
327415,-10.471,0.06
327416,-10.446,0.06
327417,-10.563,0.06
327418,-10.598,0.06
327419,-10.403,0.06
327420,-10.413,0.06
327421,-10.166,0.06
327422,-10.307,0.06
327423,-10.171,0.06
327424,-10.221,0.06
327425,-10.19,0.06
327426,-10.094,0.06
327427,-10.031,0.06
327428,-9.988,0.06
327429,-9.918,0.06
327430,-9.937,0.06
327431,-9.888,0.06
327432,-9.912,0.06
327433,-9.829,0.06
327434,-9.757,0.06
327435,-9.731,0.06
327436,-9.626,0.06
327437,-9.45,0.06
327438,-9.431,0.06
327439,-9.514,0.06
327440,-9.404,0.06
327441,-9.234,0.06
327442,-9.147,0.06
327443,-8.833,0.06
327444,-8.77,0.06
327445,-7.921,0.06
327446,-8.011,0.06
327447,-8.382,0.06
327448,-7.599,0.06
327449,-7.983,0.06
327450,-7.955,0.06
327451,-8.036,0.06
327452,-7.717,0.06
327453,-8.14,0.06
327454,-7.636,0.06
327455,-7.781,0.06
327456,-7.151,0.06
327457,-7.722,0.06
327458,-7.381,0.06
327459,-7.15,0.06
327460,-7.924,0.06
327461,-7.091,0.06
327462,-7.546,0.06
327463,-7.259,0.06
327464,-7.677,0.06
327465,-7.196,0.06
327466,-7.686,0.06
327467,-7.463,0.06
327468,-7.72,0.06
327469,-7.383,0.06
327470,-7.543,0.06
327471,-7.02,0.06
327472,-7.703,0.06
327473,-7.209,0.06
327474,-6.862,0.06
327475,-6.808,0.06
327476,-6.879,0.06
327477,-6.993,0.06
327478,-6.693,0.06
327479,-7.115,0.06
327480,-7.082,0.06
327481,-7.183,0.06
327482,-7.286,0.06
327483,-7.38,0.06
327484,-7.674,0.06
327485,-7.605,0.06
327486,-7.732,0.06
327487,-7.902,0.06
327488,-8.322,0.06
327489,-8.249,0.06
327490,-8.103,0.06
327491,-7.878,0.06
327492,-7.933,0.06
327493,-7.647,0.06
327494,-7.868,0.06
327495,-7.757,0.06
327496,-8.508,0.06
327497,-8.222,0.06
327498,-7.828,0.06
327499,-7.466,0.06
327500,-7.82,0.06
327501,-7.919,0.06
327502,-7.839,0.06
327503,-7.718,0.06
327504,-7.825,0.06
327505,-7.43,0.06
327506,-7.737,0.06
327507,-7.846,0.06
327508,-7.563,0.06
327509,-7.445,0.06
327510,-7.66,0.06
327511,-7.649,0.06
327512,-7.499,0.06
327513,-7.502,0.06
327514,-7.616,0.06
327515,-7.646,0.06
327516,-7.544,0.06
327517,-7.642,0.06
327518,-7.5,0.06
327519,-7.6,0.06
327520,-7.612,0.06
327521,-7.671,0.06
327522,-7.524,0.06
327523,-7.742,0.06
327524,-7.513,0.06
327525,-7.606,0.06
327526,-7.422,0.06
327527,-7.595,0.06
327528,-7.34,0.06
327529,-7.652,0.06
327530,-7.109,0.06
327531,-7.202,0.06
327532,-7.333,0.06
327533,-7.315,0.06
327534,-7.332,0.06
327535,-7.788,0.06
327536,-7.143,0.06
327537,-7.564,0.06
327538,-7.11,0.06
327539,-7.614,0.06
327540,-7.133,0.06
327541,-7.246,0.06
327542,-7.118,0.06
327543,-7.173,0.06
327544,-7.073,0.06
327545,-7.071,0.06
327546,-6.845,0.06
327547,-7.153,0.06
327548,-6.885,0.06
327549,-6.824,0.06
327550,-6.802,0.06
327551,-7.407,0.06
327552,-8.567,0.06
327553,-8.088,0.06
327554,-9.063,0.06
327555,-9.407,0.06
327556,-9.264,0.06
327557,-9.405,0.06
327558,-10.217,0.06
327559,-10.27,0.06
327560,-10.344,0.06
327561,-10.373,0.06
327562,-10.139,0.06
327563,-10.298,0.06
327564,-10.257,0.06
327565,-10.271,0.06
327566,-10.754,0.06
327567,-10.388,0.06
327568,-10.447,0.06
327569,-10.459,0.06
327570,-10.383,0.06
327571,-10.381,0.06
327572,-10.28,0.06
327573,-10.524,0.06
327574,-10.335,0.06
327575,-10.636,0.06
327576,-10.478,0.06
327577,-10.34,0.06
327578,-10.525,0.06
327579,-10.395,0.06
327580,-10.362,0.06
327581,-10.208,0.06
327582,-10.501,0.06
327583,-10.393,0.06
327584,-10.332,0.06
327585,-10.387,0.06
327586,-10.18,0.06
327587,-10.43,0.06
327588,-10.009,0.06
327589,-10.215,0.06
327590,-10.268,0.06
327591,-10.387,0.06
327592,-10.209,0.06
327593,-10.329,0.06
327594,-10.334,0.06
327595,-10.327,0.06
327596,-9.907,0.06
327597,-10.359,0.06
327598,-10.313,0.06
327599,-10.293,0.06
327600,-10.798,0.06
