site_id,site_name,entity_id,entity_name,sample_id,age_bp,age_uncert_pos,age_uncert_neg,d18o,d13c
10,Jaraguá cave,448,JAR1,305095,968.8654658,72.11755949,78.62035049,-3.35947884551,-7.01
10,Jaraguá cave,448,JAR1,305096,970.2088528,71.25439989,77.619888,-2.87709873418,-6.79
10,Jaraguá cave,448,JAR1,305097,971.4418499,70.85709404,76.45230259,-3.33653802249,-7.16
10,Jaraguá cave,448,JAR1,305098,972.7004813,70.12874006,75.26825761,-3.09519225988,-6.85
10,Jaraguá cave,707,JAR2,420408,973.640700389742,54.2812868027379,57.8950300248555,-3.1,-6.97
10,Jaraguá cave,448,JAR1,305099,974.1358722,69.33661281,74.31561314,-3.26273293121,-7.16
10,Jaraguá cave,448,JAR1,305100,975.543099,68.48544225,73.30777312,-3.82680728563,-6.6
10,Jaraguá cave,448,JAR1,305101,976.7920516,67.68417112,72.00686087,-3.41293822949,-6.38
10,Jaraguá cave,448,JAR1,305102,978.0315148,66.73948826,70.65036993,-3.38594902593,-6.84
10,Jaraguá cave,448,JAR1,305103,979.3033614,65.78340625,69.50138184,-3.31629611982,-7.12
10,Jaraguá cave,448,JAR1,305104,980.7265652,64.70368284,68.74324892,-3.90299988337,-7.04
10,Jaraguá cave,448,JAR1,305105,982.0073583,63.76374678,67.65540437,-4.66689814877,-7.32
10,Jaraguá cave,448,JAR1,305106,983.2799389,63.02526213,66.63333561,-4.09182050367,-7.43
10,Jaraguá cave,448,JAR1,305107,984.6757405,62.26393267,65.85138342,-4.30420477476,-7.54
10,Jaraguá cave,448,JAR1,305108,985.9855641,61.33309989,64.52921998,-3.87902101405,-7.31
10,Jaraguá cave,448,JAR1,305109,987.2758828,60.34294805,63.50515363,-3.9209580842,-7.41
10,Jaraguá cave,448,JAR1,305110,988.6217536,59.44047004,62.63032397,-3.51134501786,-7.08
10,Jaraguá cave,448,JAR1,305111,991.369153,57.43863086,60.60610281,-3.39695231661,-7.34
